card_id,category,item
104191036,Фары,ксеноновые
104191036,Фары,противотуманные
104191026,Экстерьер,легкосплавные диски
104191026,Системы безопасности,ABS
104191026,Системы безопасности,сигнализация
104191026,Подушки,передние
104191026,Интерьер,тёмный
104191026,Интерьер,ткань
104191026,Климат,кондиционер
104191026,Мультимедиа,AUX или iPod
104191026,Фары,противотуманные
104140154,Системы безопасности,ABS
104140154,Системы безопасности,ESP
104140154,Системы безопасности,антипробуксовочная
104140154,Системы безопасности,иммобилайзер
104140154,Системы безопасности,сигнализация
104140154,Подушки,передние
104140154,Подушки,боковые
104140154,Системы помощи,датчик дождя
104140154,Интерьер,комби
104140154,Интерьер,ткань
104140154,Комфорт,круиз-контроль
104140154,Комфорт,управление мультимедиа с руля
104140154,Комфорт,передние электро-стеклоподъёмники
104140154,Обогрев,зеркал
104140154,Климат,климат-контроль
104140154,Климат,кондиционер
104140154,Мультимедиа,AUX или iPod
104140154,Мультимедиа,Bluetooth
104140154,Мультимедиа,CD или MP3
104140154,Мультимедиа,USB
104140154,Мультимедиа,мультимедийный экран
104140154,Системы безопасности,ABS
104140154,Системы безопасности,ESP
104140154,Системы безопасности,антипробуксовочная
104140154,Системы безопасности,иммобилайзер
104140154,Системы безопасности,сигнализация
104140154,Подушки,передние
104140154,Подушки,боковые
104140154,Системы помощи,датчик дождя
104140154,Интерьер,комби
104140154,Интерьер,ткань
104140154,Комфорт,круиз-контроль
104140154,Комфорт,управление мультимедиа с руля
104140154,Комфорт,передние электро-стеклоподъёмники
104140154,Обогрев,зеркал
104140154,Климат,климат-контроль
104140154,Климат,кондиционер
104140154,Мультимедиа,AUX или iPod
104140154,Мультимедиа,Bluetooth
104140154,Мультимедиа,CD или MP3
104140154,Мультимедиа,USB
104140154,Мультимедиа,мультимедийный экран
104191002,Интерьер,светлый
104191002,Интерьер,ткань
104191017,Экстерьер,легкосплавные диски
104191017,Системы безопасности,ABS
104191017,Системы безопасности,ESP
104191017,Системы безопасности,антипробуксовочная
104191017,Системы безопасности,иммобилайзер
104191017,Системы безопасности,сигнализация
104191017,Подушки,передние
104191017,Подушки,боковые
104191017,Подушки,задние
104191017,Системы помощи,датчик дождя
104191017,Системы помощи,парктроники
104191017,Системы помощи,контроль мертвых зон на зеркалах
104191017,Интерьер,тёмный
104191017,Интерьер,комбинированные материалы
104191017,Комфорт,круиз-контроль
104191017,Комфорт,управление мультимедиа с руля
104191017,Комфорт,электрорегулировка сидений
104191017,Комфорт,передние электро-стеклоподъёмники
104191017,Комфорт,задние электро-стеклоподъёмники
104191017,Обогрев,сидений
104191017,Обогрев,лобового стекла
104191017,Обогрев,зеркал
104191017,Обогрев,руля
104191017,Обогрев,автономный отопитель
104191017,Климат,климат-контроль
104191017,Климат,кондиционер
104191017,Мультимедиа,AUX или iPod
104191017,Мультимедиа,Bluetooth
104191017,Мультимедиа,CD или MP3
104191017,Мультимедиа,USB
104191017,Мультимедиа,мультимедийный экран
104191017,Мультимедиа,штатная навигация
104191017,Фары,ксеноновые
104191017,Фары,противотуманные
104191017,Фары,светодиодные
104163065,Экстерьер,легкосплавные диски
104163065,Экстерьер,рейлинги на крыше
104163065,Экстерьер,фаркоп
104163065,Системы безопасности,ABS
104163065,Системы безопасности,ESP
104163065,Системы безопасности,антипробуксовочная
104163065,Системы безопасности,иммобилайзер
104163065,Системы безопасности,сигнализация
104163065,Подушки,передние
104163065,Подушки,боковые
104163065,Подушки,задние
104163065,Системы помощи,датчик дождя
104163065,Системы помощи,камера заднего вида
104163065,Системы помощи,парктроники
104163065,Интерьер,комби
104163065,Интерьер,комбинированные материалы
104163065,Комфорт,круиз-контроль
104163065,Комфорт,управление мультимедиа с руля
104163065,Комфорт,передние электро-стеклоподъёмники
104163065,Комфорт,задние электро-стеклоподъёмники
104163065,Обогрев,сидений
104163065,Обогрев,зеркал
104163065,Обогрев,руля
104163065,Климат,климат-контроль
104163065,Мультимедиа,AUX или iPod
104163065,Мультимедиа,Bluetooth
104163065,Мультимедиа,CD или MP3
104163065,Мультимедиа,USB
104163065,Мультимедиа,мультимедийный экран
104163065,Мультимедиа,штатная навигация
104163065,Фары,противотуманные
104163065,Фары,светодиодные
104076658,Экстерьер,легкосплавные диски
104076658,Системы безопасности,ABS
104076658,Системы безопасности,ESP
104076658,Системы безопасности,антипробуксовочная
104076658,Системы безопасности,иммобилайзер
104076658,Системы безопасности,сигнализация
104076658,Подушки,передние
104076658,Подушки,боковые
104076658,Подушки,задние
104076658,Системы помощи,датчик дождя
104076658,Системы помощи,камера заднего вида
104076658,Системы помощи,парктроники
104076658,Интерьер,тёмный
104076658,Интерьер,натуральная кожа
104076658,Интерьер,панорамная крыша
104076658,Комфорт,автозапуск двигателя
104076658,Комфорт,круиз-контроль
104076658,Комфорт,управление мультимедиа с руля
104076658,Комфорт,электрорегулировка сидений
104076658,Комфорт,передние электро-стеклоподъёмники
104076658,Комфорт,задние электро-стеклоподъёмники
104076658,Обогрев,сидений
104076658,Обогрев,зеркал
104076658,Климат,климат-контроль
104076658,Климат,кондиционер
104076658,Мультимедиа,AUX или iPod
104076658,Мультимедиа,Bluetooth
104076658,Мультимедиа,CD или MP3
104076658,Мультимедиа,USB
104076658,Мультимедиа,мультимедийный экран
104076658,Мультимедиа,штатная навигация
104076658,Фары,ксеноновые
104076658,Фары,противотуманные
104076658,Фары,светодиодные
104076562,Экстерьер,легкосплавные диски
104076562,Экстерьер,фаркоп
104076562,Системы безопасности,ABS
104076562,Системы безопасности,ESP
104076562,Системы безопасности,антипробуксовочная
104076562,Системы безопасности,иммобилайзер
104076562,Системы безопасности,сигнализация
104076562,Подушки,передние
104076562,Подушки,боковые
104076562,Подушки,задние
104076562,Системы помощи,датчик дождя
104076562,Системы помощи,камера заднего вида
104076562,Системы помощи,парктроники
104076562,Системы помощи,контроль мертвых зон на зеркалах
104076562,Интерьер,тёмный
104076562,Интерьер,натуральная кожа
104076562,Интерьер,панорамная крыша
104076562,Интерьер,люк
104076562,Комфорт,автозапуск двигателя
104076562,Комфорт,круиз-контроль
104076562,Комфорт,управление мультимедиа с руля
104076562,Комфорт,электрорегулировка сидений
104076562,Комфорт,передние электро-стеклоподъёмники
104076562,Комфорт,задние электро-стеклоподъёмники
104076562,Обогрев,сидений
104076562,Обогрев,зеркал
104076562,Обогрев,автономный отопитель
104076562,Климат,климат-контроль
104076562,Климат,кондиционер
104076562,Мультимедиа,AUX или iPod
104076562,Мультимедиа,Bluetooth
104076562,Мультимедиа,CD или MP3
104076562,Мультимедиа,USB
104076562,Мультимедиа,мультимедийный экран
104076562,Мультимедиа,штатная навигация
104076562,Фары,ксеноновые
104076562,Фары,противотуманные
104076562,Фары,светодиодные
104076491,Экстерьер,легкосплавные диски
104076491,Экстерьер,рейлинги на крыше
104076491,Системы безопасности,ABS
104076491,Системы безопасности,ESP
104076491,Системы безопасности,антипробуксовочная
104076491,Системы безопасности,иммобилайзер
104076491,Системы безопасности,сигнализация
104076491,Подушки,передние
104076491,Подушки,боковые
104076491,Подушки,задние
104076491,Системы помощи,датчик дождя
104076491,Системы помощи,камера заднего вида
104076491,Системы помощи,парктроники
104076491,Интерьер,тёмный
104076491,Интерьер,натуральная кожа
104076491,Комфорт,автозапуск двигателя
104076491,Комфорт,круиз-контроль
104076491,Комфорт,управление мультимедиа с руля
104076491,Комфорт,электрорегулировка сидений
104076491,Комфорт,передние электро-стеклоподъёмники
104076491,Комфорт,задние электро-стеклоподъёмники
104076491,Обогрев,сидений
104076491,Обогрев,зеркал
104076491,Климат,климат-контроль
104076491,Климат,кондиционер
104076491,Мультимедиа,AUX или iPod
104076491,Мультимедиа,Bluetooth
104076491,Мультимедиа,CD или MP3
104076491,Мультимедиа,USB
104076491,Мультимедиа,мультимедийный экран
104076491,Мультимедиа,штатная навигация
104076491,Фары,ксеноновые
104076491,Фары,противотуманные
104076491,Фары,светодиодные
103900077,Экстерьер,легкосплавные диски
103900077,Экстерьер,фаркоп
103900077,Системы безопасности,ABS
103900077,Системы безопасности,ESP
103900077,Системы безопасности,антипробуксовочная
103900077,Системы безопасности,иммобилайзер
103900077,Системы безопасности,сигнализация
103900077,Подушки,передние
103900077,Подушки,боковые
103900077,Подушки,задние
103900077,Системы помощи,датчик дождя
103900077,Системы помощи,камера заднего вида
103900077,Системы помощи,парктроники
103900077,Интерьер,комби
103900077,Интерьер,натуральная кожа
103900077,Комфорт,автозапуск двигателя
103900077,Комфорт,управление мультимедиа с руля
103900077,Комфорт,электрорегулировка сидений
103900077,Комфорт,передние электро-стеклоподъёмники
103900077,Комфорт,задние электро-стеклоподъёмники
103900077,Климат,климат-контроль
103900077,Климат,кондиционер
103900077,Мультимедиа,AUX или iPod
103900077,Мультимедиа,Bluetooth
103900077,Мультимедиа,CD или MP3
103900077,Мультимедиа,USB
103900077,Фары,противотуманные
103900077,Фары,светодиодные
103233946,Экстерьер,легкосплавные диски
103233946,Системы безопасности,ABS
103233946,Системы безопасности,ESP
103233946,Системы безопасности,антипробуксовочная
103233946,Системы безопасности,иммобилайзер
103233946,Системы безопасности,сигнализация
103233946,Подушки,передние
103233946,Подушки,боковые
103233946,Подушки,задние
103233946,Системы помощи,датчик дождя
103233946,Системы помощи,камера заднего вида
103233946,Системы помощи,контроль мертвых зон на зеркалах
103233946,Интерьер,светлый
103233946,Интерьер,комбинированные материалы
103233946,Интерьер,люк
103233946,Комфорт,автозапуск двигателя
103233946,Комфорт,круиз-контроль
103233946,Комфорт,управление мультимедиа с руля
103233946,Комфорт,электрорегулировка сидений
103233946,Комфорт,передние электро-стеклоподъёмники
103233946,Комфорт,задние электро-стеклоподъёмники
103233946,Обогрев,сидений
103233946,Обогрев,лобового стекла
103233946,Обогрев,зеркал
103233946,Климат,климат-контроль
103233946,Климат,кондиционер
103233946,Мультимедиа,AUX или iPod
103233946,Мультимедиа,Bluetooth
103233946,Мультимедиа,CD или MP3
103233946,Мультимедиа,USB
103233946,Мультимедиа,мультимедийный экран
103233946,Мультимедиа,штатная навигация
103233946,Фары,противотуманные
103233946,Фары,светодиодные
104191055,Интерьер,тёмный
104191055,Интерьер,комбинированные материалы
104140290,Экстерьер,легкосплавные диски
104140290,Системы безопасности,ABS
104140290,Системы безопасности,ESP
104140290,Системы безопасности,антипробуксовочная
104140290,Системы безопасности,иммобилайзер
104140290,Системы безопасности,сигнализация
104140290,Подушки,передние
104140290,Подушки,боковые
104140290,Подушки,задние
104140290,Системы помощи,датчик дождя
104140290,Системы помощи,камера заднего вида
104140290,Системы помощи,парктроники
104140290,Интерьер,тёмный
104140290,Интерьер,комбинированные материалы
104140290,Комфорт,автозапуск двигателя
104140290,Комфорт,круиз-контроль
104140290,Комфорт,управление мультимедиа с руля
104140290,Комфорт,передние электро-стеклоподъёмники
104140290,Комфорт,задние электро-стеклоподъёмники
104140290,Обогрев,сидений
104140290,Обогрев,зеркал
104140290,Обогрев,автономный отопитель
104140290,Климат,климат-контроль
104140290,Климат,кондиционер
104140290,Мультимедиа,AUX или iPod
104140290,Мультимедиа,Bluetooth
104140290,Мультимедиа,CD или MP3
104140290,Мультимедиа,USB
104140290,Мультимедиа,мультимедийный экран
104140290,Мультимедиа,штатная навигация
104140290,Фары,светодиодные
101424841,Экстерьер,легкосплавные диски
101424841,Системы безопасности,ABS
101424841,Системы безопасности,иммобилайзер
101424841,Подушки,передние
101424841,Подушки,боковые
101424841,Интерьер,тёмный
101424841,Интерьер,ткань
101424841,Комфорт,круиз-контроль
101424841,Комфорт,управление мультимедиа с руля
101424841,Комфорт,передние электро-стеклоподъёмники
101424841,Комфорт,задние электро-стеклоподъёмники
101424841,Обогрев,сидений
101424841,Обогрев,зеркал
101424841,Обогрев,руля
101424841,Климат,кондиционер
101424841,Мультимедиа,AUX или iPod
101424841,Мультимедиа,Bluetooth
101424841,Мультимедиа,CD или MP3
101424841,Мультимедиа,USB
101424841,Фары,противотуманные
104190988,Экстерьер,легкосплавные диски
104190988,Экстерьер,фаркоп
104190988,Системы безопасности,ABS
104190988,Системы безопасности,ESP
104190988,Системы безопасности,сигнализация
104190988,Подушки,передние
104190988,Подушки,боковые
104190988,Системы помощи,парктроники
104190988,Интерьер,светлый
104190988,Интерьер,ткань
104190988,Интерьер,люк
104190988,Комфорт,круиз-контроль
104190988,Комфорт,передние электро-стеклоподъёмники
104190988,Комфорт,задние электро-стеклоподъёмники
104190988,Обогрев,лобового стекла
104190988,Климат,кондиционер
104190988,Мультимедиа,AUX или iPod
104190988,Мультимедиа,CD или MP3
104190988,Фары,ксеноновые
103799295,Экстерьер,легкосплавные диски
103799295,Системы безопасности,ABS
103799295,Системы безопасности,ESP
103799295,Системы безопасности,антипробуксовочная
103799295,Системы безопасности,иммобилайзер
103799295,Подушки,передние
103799295,Подушки,боковые
103799295,Интерьер,тёмный
103799295,Интерьер,комбинированные материалы
103799295,Интерьер,панорамная крыша
103799295,Комфорт,передние электро-стеклоподъёмники
103799295,Комфорт,задние электро-стеклоподъёмники
103799295,Обогрев,сидений
103799295,Обогрев,зеркал
103799295,Климат,кондиционер
103799295,Мультимедиа,AUX или iPod
103799295,Мультимедиа,CD или MP3
103799295,Мультимедиа,USB
102550581,Экстерьер,легкосплавные диски
102550581,Экстерьер,рейлинги на крыше
102550581,Экстерьер,фаркоп
102550581,Системы безопасности,ABS
102550581,Системы безопасности,ESP
102550581,Системы безопасности,антипробуксовочная
102550581,Системы безопасности,сигнализация
102550581,Подушки,передние
102550581,Подушки,боковые
102550581,Подушки,задние
102550581,Системы помощи,датчик дождя
102550581,Системы помощи,парктроники
102550581,Интерьер,тёмный
102550581,Интерьер,ткань
102550581,Комфорт,круиз-контроль
102550581,Комфорт,управление мультимедиа с руля
102550581,Комфорт,передние электро-стеклоподъёмники
102550581,Комфорт,задние электро-стеклоподъёмники
102550581,Обогрев,сидений
102550581,Обогрев,лобового стекла
102550581,Обогрев,зеркал
102550581,Климат,климат-контроль
102550581,Мультимедиа,AUX или iPod
102550581,Мультимедиа,Bluetooth
102550581,Мультимедиа,CD или MP3
102550581,Мультимедиа,USB
102550581,Мультимедиа,мультимедийный экран
102550581,Мультимедиа,штатная навигация
102550581,Фары,противотуманные
102550581,Фары,светодиодные
104191046,Экстерьер,фаркоп
104191046,Интерьер,тёмный
104191046,Интерьер,велюр
104191046,Фары,ксеноновые
104190944,Системы безопасности,ABS
104190944,Системы безопасности,ESP
104190944,Подушки,передние
104190944,Системы помощи,датчик дождя
104190944,Системы помощи,парктроники
104190944,Интерьер,комби
104190944,Интерьер,ткань
104190944,Комфорт,круиз-контроль
104190944,Комфорт,управление мультимедиа с руля
104190944,Комфорт,передние электро-стеклоподъёмники
104190944,Обогрев,сидений
104190944,Обогрев,зеркал
104190944,Климат,кондиционер
104190944,Мультимедиа,Bluetooth
104190944,Мультимедиа,мультимедийный экран
104190944,Фары,противотуманные
104190986,Экстерьер,легкосплавные диски
104190986,Системы безопасности,ABS
104190986,Системы безопасности,ESP
104190986,Системы безопасности,антипробуксовочная
104190986,Системы безопасности,иммобилайзер
104190986,Системы безопасности,сигнализация
104190986,Подушки,передние
104190986,Подушки,боковые
104190986,Подушки,задние
104190986,Системы помощи,датчик дождя
104190986,Системы помощи,парктроники
104190986,Системы помощи,контроль мертвых зон на зеркалах
104190986,Интерьер,тёмный
104190986,Интерьер,искусственная кожа
104190986,Комфорт,круиз-контроль
104190986,Комфорт,управление мультимедиа с руля
104190986,Комфорт,передние электро-стеклоподъёмники
104190986,Комфорт,задние электро-стеклоподъёмники
104190986,Обогрев,зеркал
104190986,Климат,климат-контроль
104190986,Климат,кондиционер
104190986,Мультимедиа,AUX или iPod
104190986,Мультимедиа,Bluetooth
104190986,Мультимедиа,CD или MP3
104190986,Мультимедиа,USB
104190986,Мультимедиа,мультимедийный экран
104190986,Мультимедиа,штатная навигация
104191041,Интерьер,тёмный
104191041,Интерьер,ткань
104075789,Системы безопасности,ABS
104075789,Системы безопасности,ESP
104075789,Системы безопасности,иммобилайзер
104075789,Подушки,передние
104075789,Подушки,боковые
104075789,Системы помощи,контроль мертвых зон на зеркалах
104075789,Интерьер,тёмный
104075789,Интерьер,ткань
104075789,Комфорт,круиз-контроль
104075789,Комфорт,управление мультимедиа с руля
104075789,Комфорт,передние электро-стеклоподъёмники
104075789,Комфорт,задние электро-стеклоподъёмники
104075789,Обогрев,сидений
104075789,Обогрев,зеркал
104075789,Обогрев,руля
104075789,Климат,кондиционер
104075789,Мультимедиа,AUX или iPod
104075789,Мультимедиа,Bluetooth
104075789,Мультимедиа,CD или MP3
104075789,Мультимедиа,USB
104075789,Мультимедиа,мультимедийный экран
104075789,Мультимедиа,штатная навигация
104075789,Фары,противотуманные
103423272,Экстерьер,легкосплавные диски
103423272,Системы безопасности,ABS
103423272,Системы безопасности,ESP
103423272,Системы безопасности,иммобилайзер
103423272,Подушки,передние
103423272,Подушки,боковые
103423272,Системы помощи,датчик дождя
103423272,Системы помощи,камера заднего вида
103423272,Системы помощи,парктроники
103423272,Интерьер,тёмный
103423272,Интерьер,ткань
103423272,Комфорт,круиз-контроль
103423272,Комфорт,управление мультимедиа с руля
103423272,Комфорт,передние электро-стеклоподъёмники
103423272,Комфорт,задние электро-стеклоподъёмники
103423272,Обогрев,зеркал
103423272,Климат,климат-контроль
103423272,Климат,кондиционер
103423272,Мультимедиа,AUX или iPod
103423272,Мультимедиа,Bluetooth
103423272,Мультимедиа,CD или MP3
103423272,Мультимедиа,USB
103423272,Мультимедиа,мультимедийный экран
103423272,Мультимедиа,штатная навигация
103423272,Фары,противотуманные
104053078,Системы безопасности,ABS
104053078,Системы безопасности,ESP
104053078,Системы безопасности,антипробуксовочная
104053078,Системы безопасности,иммобилайзер
104053078,Системы безопасности,сигнализация
104053078,Подушки,передние
104053078,Подушки,боковые
104053078,Подушки,задние
104053078,Системы помощи,датчик дождя
104053078,Системы помощи,камера заднего вида
104053078,Системы помощи,парктроники
104053078,Системы помощи,контроль мертвых зон на зеркалах
104053078,Интерьер,тёмный
104053078,Интерьер,натуральная кожа
104053078,Интерьер,панорамная крыша
104053078,Комфорт,автозапуск двигателя
104053078,Комфорт,круиз-контроль
104053078,Комфорт,управление мультимедиа с руля
104053078,Комфорт,электрорегулировка сидений
104053078,Комфорт,передние электро-стеклоподъёмники
104053078,Комфорт,задние электро-стеклоподъёмники
104053078,Обогрев,сидений
104053078,Обогрев,лобового стекла
104053078,Обогрев,зеркал
104053078,Обогрев,руля
104053078,Обогрев,автономный отопитель
104053078,Климат,климат-контроль
104053078,Климат,кондиционер
104053078,Мультимедиа,AUX или iPod
104053078,Мультимедиа,Bluetooth
104053078,Мультимедиа,USB
104053078,Мультимедиа,мультимедийный экран
104053078,Мультимедиа,штатная навигация
104053078,Фары,ксеноновые
104188677,Экстерьер,рейлинги на крыше
104188677,Экстерьер,фаркоп
104188677,Системы безопасности,ABS
104188677,Системы безопасности,ESP
104188677,Подушки,передние
104188677,Подушки,боковые
104188677,Системы помощи,датчик дождя
104188677,Системы помощи,камера заднего вида
104188677,Системы помощи,парктроники
104188677,Интерьер,тёмный
104188677,Интерьер,ткань
104188677,Комфорт,круиз-контроль
104188677,Комфорт,управление мультимедиа с руля
104188677,Комфорт,передние электро-стеклоподъёмники
104188677,Комфорт,задние электро-стеклоподъёмники
104188677,Обогрев,сидений
104188677,Обогрев,зеркал
104188677,Климат,климат-контроль
104188677,Климат,кондиционер
104188677,Мультимедиа,AUX или iPod
104188677,Мультимедиа,Bluetooth
104188677,Мультимедиа,CD или MP3
104188677,Мультимедиа,USB
104188677,Мультимедиа,мультимедийный экран
104188677,Мультимедиа,штатная навигация
104188677,Фары,ксеноновые
104188677,Фары,противотуманные
103350860,Интерьер,тёмный
103350860,Интерьер,натуральная кожа
100909328,Экстерьер,легкосплавные диски
100909328,Экстерьер,рейлинги на крыше
100909328,Системы безопасности,ABS
100909328,Системы безопасности,ESP
100909328,Системы безопасности,антипробуксовочная
100909328,Подушки,передние
100909328,Подушки,боковые
100909328,Подушки,задние
100909328,Системы помощи,датчик дождя
100909328,Системы помощи,камера заднего вида
100909328,Системы помощи,парктроники
100909328,Интерьер,тёмный
100909328,Интерьер,натуральная кожа
100909328,Интерьер,люк
100909328,Комфорт,круиз-контроль
100909328,Комфорт,управление мультимедиа с руля
100909328,Комфорт,электрорегулировка сидений
100909328,Комфорт,передние электро-стеклоподъёмники
100909328,Комфорт,задние электро-стеклоподъёмники
100909328,Обогрев,сидений
100909328,Обогрев,зеркал
100909328,Климат,кондиционер
100909328,Мультимедиа,CD или MP3
100909328,Фары,ксеноновые
100909328,Фары,противотуманные
100909328,Экстерьер,легкосплавные диски
100909328,Экстерьер,рейлинги на крыше
100909328,Системы безопасности,ABS
100909328,Системы безопасности,ESP
100909328,Системы безопасности,антипробуксовочная
100909328,Подушки,передние
100909328,Подушки,боковые
100909328,Подушки,задние
100909328,Системы помощи,датчик дождя
100909328,Системы помощи,камера заднего вида
100909328,Системы помощи,парктроники
100909328,Интерьер,тёмный
100909328,Интерьер,натуральная кожа
100909328,Интерьер,люк
100909328,Комфорт,круиз-контроль
100909328,Комфорт,управление мультимедиа с руля
100909328,Комфорт,электрорегулировка сидений
100909328,Комфорт,передние электро-стеклоподъёмники
100909328,Комфорт,задние электро-стеклоподъёмники
100909328,Обогрев,сидений
100909328,Обогрев,зеркал
100909328,Климат,кондиционер
100909328,Мультимедиа,CD или MP3
100909328,Фары,ксеноновые
100909328,Фары,противотуманные
104191011,Экстерьер,рейлинги на крыше
104191011,Системы безопасности,ABS
104191011,Системы безопасности,ESP
104191011,Системы безопасности,антипробуксовочная
104191011,Системы безопасности,сигнализация
104191011,Подушки,передние
104191011,Подушки,боковые
104191011,Интерьер,светлый
104191011,Интерьер,велюр
104191011,Комфорт,круиз-контроль
104191011,Комфорт,передние электро-стеклоподъёмники
104191011,Комфорт,задние электро-стеклоподъёмники
104191011,Обогрев,сидений
104191011,Обогрев,зеркал
104191011,Климат,климат-контроль
104191011,Климат,кондиционер
104191011,Мультимедиа,CD или MP3
104097566,Экстерьер,легкосплавные диски
104097566,Системы безопасности,ABS
104097566,Системы безопасности,ESP
104097566,Системы безопасности,антипробуксовочная
104097566,Системы безопасности,иммобилайзер
104097566,Системы безопасности,сигнализация
104097566,Подушки,передние
104097566,Подушки,боковые
104097566,Подушки,задние
104097566,Системы помощи,датчик дождя
104097566,Системы помощи,камера заднего вида
104097566,Системы помощи,контроль мертвых зон на зеркалах
104097566,Интерьер,тёмный
104097566,Интерьер,натуральная кожа
104097566,Интерьер,люк
104097566,Комфорт,автозапуск двигателя
104097566,Комфорт,круиз-контроль
104097566,Комфорт,управление мультимедиа с руля
104097566,Комфорт,электрорегулировка сидений
104097566,Комфорт,передние электро-стеклоподъёмники
104097566,Комфорт,задние электро-стеклоподъёмники
104097566,Обогрев,сидений
104097566,Обогрев,лобового стекла
104097566,Обогрев,зеркал
104097566,Климат,климат-контроль
104097566,Климат,кондиционер
104097566,Мультимедиа,AUX или iPod
104097566,Мультимедиа,Bluetooth
104097566,Мультимедиа,USB
104097566,Мультимедиа,мультимедийный экран
104097566,Мультимедиа,штатная навигация
104097566,Фары,ксеноновые
104191028,Экстерьер,легкосплавные диски
104191028,Системы безопасности,ABS
104191028,Подушки,передние
104191028,Системы помощи,датчик дождя
104191028,Интерьер,тёмный
104191028,Интерьер,ткань
104191028,Обогрев,сидений
104191028,Фары,ксеноновые
104191028,Фары,противотуманные
104162479,Экстерьер,легкосплавные диски
104162479,Экстерьер,рейлинги на крыше
104162479,Системы безопасности,ABS
104162479,Системы безопасности,ESP
104162479,Системы безопасности,антипробуксовочная
104162479,Системы безопасности,иммобилайзер
104162479,Системы безопасности,сигнализация
104162479,Подушки,передние
104162479,Подушки,боковые
104162479,Подушки,задние
104162479,Системы помощи,датчик дождя
104162479,Системы помощи,камера заднего вида
104162479,Системы помощи,парктроники
104162479,Системы помощи,контроль мертвых зон на зеркалах
104162479,Интерьер,тёмный
104162479,Интерьер,натуральная кожа
104162479,Интерьер,панорамная крыша
104162479,Комфорт,автозапуск двигателя
104162479,Комфорт,круиз-контроль
104162479,Комфорт,управление мультимедиа с руля
104162479,Комфорт,электрорегулировка сидений
104162479,Комфорт,передние электро-стеклоподъёмники
104162479,Комфорт,задние электро-стеклоподъёмники
104162479,Обогрев,сидений
104162479,Обогрев,лобового стекла
104162479,Обогрев,зеркал
104162479,Обогрев,руля
104162479,Обогрев,автономный отопитель
104162479,Климат,климат-контроль
104162479,Климат,кондиционер
104162479,Мультимедиа,AUX или iPod
104162479,Мультимедиа,Bluetooth
104162479,Мультимедиа,USB
104162479,Мультимедиа,мультимедийный экран
104162479,Мультимедиа,штатная навигация
104162479,Фары,ксеноновые
104162479,Фары,противотуманные
104129281,Экстерьер,легкосплавные диски
104129281,Экстерьер,рейлинги на крыше
104129281,Системы безопасности,ABS
104129281,Системы безопасности,ESP
104129281,Системы безопасности,антипробуксовочная
104129281,Системы безопасности,иммобилайзер
104129281,Системы безопасности,сигнализация
104129281,Подушки,передние
104129281,Подушки,боковые
104129281,Подушки,задние
104129281,Системы помощи,датчик дождя
104129281,Системы помощи,камера заднего вида
104129281,Системы помощи,парктроники
104129281,Системы помощи,контроль мертвых зон на зеркалах
104129281,Интерьер,тёмный
104129281,Интерьер,натуральная кожа
104129281,Интерьер,люк
104129281,Комфорт,автозапуск двигателя
104129281,Комфорт,круиз-контроль
104129281,Комфорт,управление мультимедиа с руля
104129281,Комфорт,электрорегулировка сидений
104129281,Комфорт,передние электро-стеклоподъёмники
104129281,Комфорт,задние электро-стеклоподъёмники
104129281,Обогрев,сидений
104129281,Обогрев,лобового стекла
104129281,Обогрев,зеркал
104129281,Обогрев,руля
104129281,Обогрев,автономный отопитель
104129281,Климат,климат-контроль
104129281,Климат,кондиционер
104129281,Мультимедиа,AUX или iPod
104129281,Мультимедиа,Bluetooth
104129281,Мультимедиа,USB
104129281,Мультимедиа,мультимедийный экран
104129281,Мультимедиа,штатная навигация
104129281,Фары,ксеноновые
104129281,Фары,противотуманные
104129281,Фары,светодиодные
104135793,Интерьер,светлый
104135793,Интерьер,ткань
104061097,Интерьер,тёмный
104061097,Интерьер,ткань
103996638,Интерьер,светлый
103996638,Интерьер,ткань
104191009,Экстерьер,легкосплавные диски
104191009,Экстерьер,рейлинги на крыше
104191009,Экстерьер,фаркоп
104191009,Системы безопасности,ABS
104191009,Системы безопасности,ESP
104191009,Системы безопасности,антипробуксовочная
104191009,Системы безопасности,иммобилайзер
104191009,Системы безопасности,сигнализация
104191009,Подушки,передние
104191009,Подушки,боковые
104191009,Подушки,задние
104191009,Системы помощи,датчик дождя
104191009,Системы помощи,камера заднего вида
104191009,Системы помощи,парктроники
104191009,Системы помощи,контроль мертвых зон на зеркалах
104191009,Интерьер,тёмный
104191009,Интерьер,натуральная кожа
104191009,Интерьер,панорамная крыша
104191009,Интерьер,люк
104191009,Комфорт,автозапуск двигателя
104191009,Комфорт,круиз-контроль
104191009,Комфорт,управление мультимедиа с руля
104191009,Комфорт,электрорегулировка сидений
104191009,Комфорт,передние электро-стеклоподъёмники
104191009,Комфорт,задние электро-стеклоподъёмники
104191009,Обогрев,сидений
104191009,Обогрев,зеркал
104191009,Обогрев,автономный отопитель
104191009,Климат,климат-контроль
104191009,Климат,кондиционер
104191009,Мультимедиа,AUX или iPod
104191009,Мультимедиа,Bluetooth
