card_id,title,price_primary,price_secondary,comment,description,exchange
103901474,"Продажа BMW 3 серия F30,F31 · Рестайлинг, 2018 г. в Минске",72 827 р.,≈ 25 490 $,"Автомобиль в отличном состоянии, как технически, так и внешне. Пригонялся из Европы. Оригинальный пробег и лакокрасочное покрытие. Вся электрика исправна. Полный привод. Богатая комплектация: чёрный потолок, Led оптика, Harman/kardon, эл. багажник, память сидений, подогрев руля, люк, панорама, и многое другое. Бережная эксплуатация. Два ключа. Отличный, вместительный, комфортный, экономичный, надёжный автомобиль. Полностью обслужен. В ходе диагностики, не выявлено никаких недостатков. На данный момент не требует абсолютно никаких вложений.|Мы находимся по адресу Дунина-Марцинкевича 3/1 на минус 2-ом уровне крытого паркинга ТЦ «Тивали» где всегда тепло и сухо, так что вне зависимости от погоды, Вы можете комфортно и внимательно его осмотреть. Всего в 300м. от ст.м ""Спортивная"" и 600м от ст.м ""Пушкинская"".|Огромная просьба звонить перед выездом к нам на площадку.|- снят с учёта;|- готова к продаже;|- продажа в Кредит и Лизинг;|- гарантия юридической чистоты;|- приём авто в Зачет (trade-in);|- наши Авто проходят диагностику и предпродажную проверку;|- аргументированный торг.|ООО ""Авалон Авто"" думает и заботится о своих клиентах, поэтому приобрести любой из наших автомобилей, Вы можете в любое время, 7 дней в неделю с 10-00 до 19-00, после 19-00 по предварительному звонку.|Режим работы:|Понедельник - суббота :10.00 - 19.00|Воскресенье :10.00 - 17.00","2018 г., автомат, 2.0 л, дизель, 151 092 км | универсал, постоянный полный привод, серый",Возможен обмен
103891940,"Продажа BMW X1 E84, 2009 г. в Витебске",39 999 р.,≈ 14 000 $,"Полностью обслуженное авто. Европеец. Редкий в Х1 мотор N52K, из бензиновых самый надежный, 258 л/с (не путать с маломощными 2.0), постоянный полный привод. Расход меньше чем у 2.0 с полным приводом - проверено! Зимой не нужно переживать за нечищенные дворы и дороги. Жирная комплектация по заводу: спорт салон, спорт руль, обвес Х-Line, панорама, СИС с полноразмерным экраном, жесткий диск, память и обогревы сидений, led подсветка наружных ручек, зеркала с подогревами/автоскладыванием/затемнением и т.д. По работам, проделанным мною за время эксплуатации:|- замена МСК со всей сопуткой (акт проделанных работ в наличии)|- замена свечей зажигания на топовые NGK (фото+акт)|- замена вакуумного усилителя тормозов (оригинал, акт в наличии)|- чистка и обслуживание Vanos (акт в наличии)|- профилактическая раскоксовка и промывка мотора (Lavr, акт в наличии)|- замена ламп головного света (ксенон, 6000К)|- замена электромагнитных клапанов (2 шт., оригинал, акт в наличии)|- установлена противоугонная система с блокировкой АКПП ( CONSTRUCT, 2 ключа )|- полимерный окрас родных литых дисков (322-й стиль)|- каркасные шторки|- куплены, покрашены в заводской 475-й цвет рейлинги (ожидают установки)|- куплены брызговики (ожидают установки)|2 комплекта хорошей резины(разноширы) - зима Континенталь/лето Мишлен. 2 ключа. Замена расходников каждые 7000 км. Масложора нет. Панорама работает! Кондиционер работает! Ошибок нет! Экология на месте. Кузов практически весь в родне, без ржавчины и жуков, подвеска/акпп/ - обслужено! По всем проделанным работам есть акты с профильного СТО по BMW. Техосмотр пройден (до марта 2024 года!!!). На данный момент делать вообще ничего не нужно! Часто недоступен из-за особенности работы, по-этому пишите сюда либо вайбер, отвечу обязательно. Продаю исключительно по причине желания покатать Икса по-больше либо f-серию. Площадки и прочие помощники - не звонить и не писать!!! Спешки нет, езжу каждый день.|UPD: мамкиным бизнесменам с ценниками 9,10,11 и т.д. не отвечаю, просто баню.","2009 г., автомат, 3.0 л, бензин, 186 500 км | внедорожник 5 дв., постоянный полный привод, чёрный",Возможен обмен
104188966,"Продажа Jaguar XE I, 2015 г. в Минске",70 856 р.,≈ 24 800 $ c НДС,Комплектация: PURE|С НДС.|Автомобиль был куплен и обслуживался у официального дилера JAGUAR в Минске.|Прошел обязательную техническую проверку и полную предпродажную подготовку.,"2015 г., автомат, 2.0 л, бензин, 148 723 км | седан, задний привод, красный",Возможен обмен
103640769,"Продажа Lada (ВАЗ) Vesta, 2019 г. в Минске",44 570 р.,≈ 15 600 $,Хорошее состояние. Один владелец. В эксплуатации март 2020 года. Комплект летних шин на оригинальных литых дисках. В салоны не поставлю. Если не доступен звонить на вайбер ватсап телеграм.,"2019 г., робот, 1.8 л, бензин, 36 000 км | универсал, передний привод, коричневый",Обмен не интересует
103625350,"Продажа Skoda Fabia 5J · Рестайлинг, 2010 г. в Минске",18 856 р.,≈ 6 600 $,Отличное состояние. Один хозяин в РБ с 2013г.,"2010 г., механика, 1.4 л, бензин, 315 000 км | универсал, передний привод, белый",Обмен не интересует
104113349,"Продажа Volkswagen Tiguan Allspace II· Рестайлинг, 7 мест, 2021 г. в Минске",130 426 р.,≈ 45 650 $,2022 модельный год|12.2021 - выпуск авто|американка|безаварийное прошлое|полностью ровный автомобиль|без повреждения водой|пакет R-line смотрится по-особенному мощно в сочетании с белым перламутром|виртуальная приборка|сенсорный руль|большой дисплей|панорама|АКПП - японский aisin 8 ступенчатый|состояние нового автомобиля|в Минске|осмотр - по предварительной договоренности|комиссионным магазинам просьба не беспокоить|Всем Добра!,"2021 г., автомат, 2.0 л, бензин, 4 300 км | внедорожник 5 дв., передний привод, белый",Обмен не интересует
104061447,"Продажа Ford Escape IV, 2020 г. в Бресте",65 713 р.,≈ 23 000 $,"Без пробега по РБ. 12/2020 год. комплектация SEL. На площадки не поставлю, просьба автохаусы не беспокоить.","2020 г., автомат, 1.5 л, бензин, 19 300 км | внедорожник 5 дв., передний привод, чёрный",Обмен не интересует
104188980,"Продажа Lada (ВАЗ) Vesta, 2018 г. в Гомеле",32 713 р.,≈ 11 450 $,"Состояние нового авто!! Один хозяин!!! Покупалась в автосалоне в Гомеле!!! Родной пробег подтверждённый сервисной книгой!!! Родная краска!!! Никаких нюансов!!! Хорошая комплектация!!! Подогревы сидений и лобового! Громкая связь, круиз-контроль и тд!!!Все документы!! Два ключа!! Два комплекта колёс!!!!|Авто не требует никаких вложений!!!|Действует услуга Trade-In|Торг на месте у авто!!!!|Автомобиль можно приобрести в кредит и лизинг!","2018 г., механика, 1.8 л, бензин, 69 000 км | универсал, передний привод, чёрный",Возможен обмен
104188963,"Продажа Lexus GX II, 7 мест, 2011 г. в Сморгони",89 998 р.,≈ 31 500 $,,"2011 г., автомат, 4.6 л, бензин, 250 000 км | внедорожник 5 дв., подключаемый полный привод, белый",Возможен обмен
104188898,"Продажа Peugeot 406 I · Рестайлинг, 1999 г. в Минске",11 285 р.,≈ 3 950 $,"Продаётся Пежо 406.,от собственника. 1,8 бензин. Год эксплуатации с марта 2000 года. Три года назад делался большой ремонт., переварка порогов, замена передних крыльев на стекло пластик а так-же покраска всего авто . В октябре прошлого года, пошив нового салона с заменой дверных карт на светлую кожу ( это болезнь у всех Пежо 406). В сентябре прошлого года сделано больше ТО. Замена всей задней и передней подвески., салентблоки, пружины, амортизаторы, тяги доварота, трос ручника ( в сборе), тормозные цилиндры, задние и передние колодки.,менялись сальники переднего и заднего коленвала с снятием МКП., замена шестерни пятой передачи и конечно же масла в КПП. Замена ремня ГРМ, антифриза. Все документы прилагаются. На авто стоит новая резина с пробегом примерно в четыре тысячи . Авто в достойном состоянии и готов к дальнейшей эксплуатации. Кому интересно, звоните.  Авто на учёте. Сниму при продаже.  АВТОСТОЯНКАМ и ДИВАННЫМ ЭКСПЕРТОВ БОЛЬШАЯ просьба не беспокоить .","1999 г., механика, 1.8 л, бензин, 600 000 км | седан, передний привод, серый",Обмен не интересует
104077144,"Продажа Kia Rio IV, 2018 г. в Минске",51 427 р.,≈ 18 000 $,Комплектация Premium. Связь через Viber,"2018 г., автомат, 1.6 л, бензин, 18 000 км | седан, передний привод, красный",Обмен не интересует
104129355,"Продажа Ford Focus III, 2013 г. в Витебске",15 714 р.,≈ 5 500 $,Фор фокус 3|В хорошем состоянии|Всё работает|Делать не чего не надо|Машина на российских номерах РФ учет|Все документы на руках птс и стс страховка,"2013 г., механика, 1.6 л, бензин, 180 000 км | хэтчбек 5 дв., передний привод, синий",Возможен обмен
103582609,"Продажа Volvo XC90 I · Рестайлинг, 5 мест, 2008 г. в Могилеве",44 285 р.,≈ 15 500 $,"Автомобиль в достойном состоянии, своевременное обслуживание. Модельный год 2009, начало эксплуатации 2011 год. Штатная вебасто. Двойные стёкла перед/зад. Аудиосистема Dynaydio. Два комплекта резины. Два ключа. Вся экология на месте.","2008 г., автомат, 2.4 л, дизель, 221 000 км | внедорожник 5 дв., подключаемый полный привод, чёрный",Обмен не интересует
103180961,"Продажа Mitsubishi Outlander I, 5 мест, 2003 г. в Гомеле",18 856 р.,≈ 6 600 $,"Состояние отличное, состояние сел и поехал, всё в хорошем состоянии, АКБ новая, на гарантии, масло, фильтра заменены, двигатель, АКПП без проблем, салон в хорошем состоянии, в общем сел и поехал, реальному покупателю хороший торг. на месте. За машину не стыдно! Возможно обмен на 7 мест в достойном состоянии, хлам не предлагать. Салоны просьба не беспокоить. Каждый день на ходу","2003 г., автомат, 2.4 л, бензин, 180 000 км | внедорожник 5 дв., передний привод, зелёный",Возможен обмен
104188825,"Продажа Audi A4 B9, 2018 г. в Минске",79 713 р.,≈ 27 900 $,"Из Германии .Отличное состояние,полный привод 190 сил.Хорошоя комплектация .Кузов в родной краске,оригинальный пробег.Не требует вложений.","2018 г., робот, 2.0 л, дизель, 160 000 км | универсал, постоянный полный привод, серый",Обмен не интересует
104052617,"Продажа Ford Galaxy II · Рестайлинг, 7 мест, 2011 г. в Гродно",41 425 р.,≈ 14 499 $,"Без пробега по Рб, только из Европы , 100процентов растоможена, удостоверение таможни в тех.паспорте. Все документы, бриф с вином прилогаеться, оригинальный пробег, без каких либо проблем по кузову и технически. Весь автомобиль в родном окрасе. Два ключа. Работает каждая кнопочка и функция. Лучший авто от консерна форд 2.0дизель(проверенный временем) в сочетании с 6-ти ступенчетым кпп,едет очень хорошо и в тоже время с расходом до 7литров топлива. Автомобиль в очень хорошем состоянии , кондиционер работает, блютуз, aux, мультимидийный руль, парктроники  спереди и сзади, фаркоп(прячется под бампер, подогрев лобового работает,7мест  ложатся в ровный пол, очень удобно для отдыха перемещения чего либо, подогрев седений, и много других полезных функций... Год эксплуатации 2011(есть документальное подтверждение). Любые сервисы и проверки приветствуються. Торг есть. Достойный автомобиль. Автокомисы мимо.","2011 г., механика, 2.0 л, дизель, 217 670 км | минивэн, передний привод, чёрный",Обмен не интересует
104188013,"Продажа Volkswagen Touareg I · Рестайлинг, 2008 г. в Полоцке",32 999 р.,≈ 11 550 $,"Авто в хорошем состоянии, двигатель без проблем bks, акпп zf переключает плавно,обслуженный авто работает все, незначительные нюансы по кузову присутствуют","2008 г., автомат, 3.0 л, дизель, 331 905 км | внедорожник 5 дв., постоянный полный привод, серый",Обмен не интересует
104007438,"Продажа Citroen C4 Grand Picasso I, 7 мест, 2012 г. в Могилеве",29 856 р.,≈ 10 450 $,"Citroen C4 Grand Picasso представляет собой семиместный минивэн с тремя рядами сидений. В одних руках с 2017 года. Технический осмотр до 11.2023г. Последнее обслуживание: 4963 км. назад заменено масло + фильтра, 12263 км. назад заменен ГРМ, 15763 км. назад заменено масло в коробке, заменены шаровые, датчик охлаждающей жидкости, кнопка ручника, клапанная крышка, наконечники рулевой рейки, свечи, тросы ручника, передние сайлентблоки, термостат, антифриз, прокладки, пружины, подшипники амортизатора, стойки стабилизатора, подушка ДВС, ТНВД, насос в баке. Турбированный двигатель EP6CDT с системой непосредственного впрыска развивает 150 л.с. и оснащается 6-ступенчатой роботизированной трансмиссией. Citroen отличается большим обзором с водительского кресла, что объясняется тонкими стойками ветрового стекла. Благодаря рациональной компоновке, минивэн имеет самый просторный салон в своем классе и огромный багажник. Третий ряд сидений складывается, образуя ровный пол. Для перевозки грузов на крыше предусмотрены рейлинги. 2 ключа. 2 комплекта колес. Комплект летней резины на литых дисках.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки","2012 г., робот, 1.6 л, бензин, 131 663 км | минивэн, передний привод, белый",Возможен обмен
104003455,"Продажа Chevrolet Aveo T300, 2014 г. в Могилеве",26 999 р.,≈ 9 450 $,"Chevrolet Aveo— это стильный, недорогой и простой в обслуживании седан. 95% в родном окрасе. Полностью обслужен. Автомобиль подарит комфорт при езде как по городу, так и за его пределами. Силовой агрегат Aveo предлагает отличное сочетание динамических характеристик и экономичности. Автомобиль отличается мягкостью в управлении. Подвеска хорошо фильтрует неровности дороги. В отделке салона использованы простые материалы и фактуры, которые отличаются практичностью и удобством в эксплуатации. Передние сиденья достаточно жесткие и обеспечивают хорошую фиксацию, рулевая колонка предоставляет возможность регулировки. Органы управления расположены оптимально. Показания считываются отлично. Модель обладает вместительным багажным отделением. 2 комплекта колес.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки|Возможен обмен","2014 г., автомат, 1.6 л, бензин, 93 704 км | седан, передний привод, чёрный",Возможен обмен
104003069,"Продажа Mazda 3 BL, 2009 г. в Могилеве",25 428 р.,≈ 8 900 $,"Mazda 3—компактный, динамичный и одновременно современный седан. Оригинальный пробег. 90% родной окрас. Автомобиль показывает высокую эргономику, маневренность и устойчивость, а также обладает высокими показателями безопасности, неприхотливостью и надежностью. Последнее обслуживание: 1000 км. назад заменено масло + фильтра, замены колодки. В Mazda 3 большая скорость органично сочетается с экономией топлива. Двигатель 1.6 16-клапанный DOHC. Коробка передач четырехступенчатая автоматическая. Дизайн Mazda – это гармоничное сочетание классических элементов фирменного стиля и новых идей, которые удивительно и ярко выделяют автомобиль из толпы. Сиденья обеспечивают оптимальную боковую поддержку, рулевая колонка регулируется. Внутри достаточно мест для хранения дорожных мелочей. Для перевозки крупногабаритного груза достаточно сложить спинки задних сидений. Внутреннее пространство авто обеспечивает максимальный комфорт как водителю, так и пассажирам. Рулевое колесо оборудовано клавишами управления аудио-системой и бортовым компьютером. 2 ключа. 2 комплекта колес.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки","2009 г., автомат, 1.6 л, бензин, 252 972 км | седан, передний привод, чёрный",Возможен обмен
103945306,"Продажа Mercedes-Benz E-Класс W210, S210, 2000 г. в Могилеве",12 828 р.,≈ 4 490 $,"Mercedes-Benz E-Class — многоцелевой, хорошо оснащенный, комфортный и просторный седан, отличный вариант для тех, кто предпочитает авто с вместительным багажником. В одних руках с 2018 года. Последнее обслуживание: 7000 км. назад заменено масло + фильтра, заменен основной радиатор. Коробка передач пятиступенчатая автоматическая. Автомобиль гармонично сочетает оптимальные динамические характеристики, высокий уровень комфорта и функциональность. Подвеска и рулевое управление обеспечивают седану хорошее поведение на дороге и отличную управляемость. Салон сочетает в себе функциональность и эргономичность. Удобству посадки на водительском месте способствуют широкие диапазоны регулировки рулевой колонки и эргономичные сиденья. Благодаря регулируемой рулевой колонке и возможности выбора необходимой высоты водительского кресла проблем с нахождением оптимального положения за рулем не возникает. Mercedes-Benz обладает превосходной обзорностью, все элементы управления размещены на нужных местах, информация легко считывается. 2 комплекта резины.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки|Возможен обмен","2000 г., автомат, 2.2 л, дизель, 446 291 км | седан, задний привод, чёрный",Возможен обмен
103945258,"Продажа Ravon R4, 2017 г. в Могилеве",26 713 р.,≈ 9 350 $,"Ravon R4 — практичный седан, являющийся аналогом Chevrolet Cobalt. Технический осмотр до 11.2024г. Последнее обслуживание: 7000 км. назад заменено масло + фильтра, заменены радиатор, стартер, тросики КПП. Двигатель Ravon R4 — простой 4-цилиндровый «атмосферник» объемом 1,5 литра и с 16 клапанами. Подвеска модели позволяет передвигаться с комфортом даже на плохих дорогах. Вместе с тем динамика довольно приличная, управляемость автомобилем на должном уровне, уверенное прохождение поворотов. В плане практичности седан отвечает всем требованиям — достаточно просторный салон, внутреннее пространство которого позволяет, вполне комфортно устроится как впереди, так и сзади. Сиденья удобные, с четко выраженной боковой поддержкой. Перед водителем — лаконичная и вполне информативная комбинация приборов. 2 ключа. Установлена новая зимняя резина.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки","2017 г., механика, 1.5 л, бензин, 267 453 км | седан, передний привод, бордовый",Возможен обмен
103932708,"Продажа BMW 5 серия E60, E61 · Рестайлинг, 2008 г. в Могилеве",33 285 р.,≈ 11 650 $,"Надежный седан BMW 5-Series — сохранил в себе отличное сочетание комфорта, спортивной динамики и хорошей управляемости. Технический осмотр до 12.2023г. Последнее обслуживание: 8000 км. назад заменено масло + фильтра, заменены колодки, электропомпа, антифриз. BMW гармонично сочетает элегантность и вместительность, стильный внешний вид, хороший уровень оснащения, отличные показатели безопасности, оптимальные ходовые качества, а также вместительное багажное отделение. Внутреннее пространство модели обеспечивает максимальный комфорт как водителю, так и пассажирам. Сиденья анатомической формы имеют прекрасную боковую поддержку. Благодаря регулируемой рулевой колонке и возможности выбора необходимой высоты водительского кресла проблем с нахождением оптимального положения за рулем не возникает. Рулевое колесо оборудовано клавишами управления аудио-системой и бортовым компьютером. 2 ключа.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки","2008 г., механика, 2.5 л, бензин, 337 588 км | седан, задний привод, чёрный",Возможен обмен
103891989,"Продажа Kia Cerato III, 2015 г. в Могилеве",43 570 р.,≈ 15 250 $,"KIA Cerato - это гармоничное сочетание стильной внешности с современными технологиями. Один владелец. Оригинальный пробег. 95% родной окрас. 8000 км. назад произведено полное ТО. Двигатель 2.0 MPI способен производить 150 л.с. и сочетается с 6-ступенчатой автоматической трансмиссией. Современные системы безопасности обеспечивают отличную защиту в любое время года и в разных дорожных условиях. Салон обладает множеством функциональных решений, а в его отделке использованы качественные материалы, что создает дополнительное ощущение комфорта во время поездки. Все необходимые функции собраны под рукой у водителя, что не даст отвлечься от управления. 2 ключа. 2 комплекта колес.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки","2015 г., автомат, 2.0 л, бензин, 109 741 км | седан, передний привод, белый",Возможен обмен
103835870,"Продажа Renault Megane I, 1997 г. в Могилеве",7 571 р.,≈ 2 650 $,"Renault Megane Classic — экономичный, комфортный седан на каждый день. Последнее обслуживание: 20 км. назад заменено масло + фильтра, 100 км. назад заменен ГРМ, заменены колодки, шаровые. Megane в качестве положительных сторон располагает отличной эргономикой салона, хорошими ходовыми качествами, вполне надежным и простым двигателем. В тоже время небольшие габаритные размеры модели обеспечивают удобство езды и маневрирования в городе. Автомобиль обладает функциональным, универсальным и просторным интерьером. Посадка на водительском месте отличная благодаря эргономичным и удобно расположенным органам управления.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки","1997 г., механика, 1.6 л, бензин, 233 000 км | седан, передний привод, бордовый",Возможен обмен
103823456,"Продажа Volkswagen Golf VII, 2016 г. в Могилеве",41 427 р.,≈ 14 500 $,"Volkswagen Golf сочетает в себе функциональность, современный уровень комфорта, максимальную приспособленность к эксплуатации в различных условиях, повышенную надёжность. Последнее обслуживание: 1000 км. назад заменено масло + фильтра, 30000 км. назад заменен ГРМ. К достоинствам модели можно отнести невысокое потребление топлива, неплохие динамические показатели, управляемость и устойчивость на дороге. Благодаря большой площади остекления в салоне светло. Кресло водителя удобное, имеет широкий диапазон регулировок, рулевая колонка также предоставляет возможность регулировки. Автомобиль обладает вместительным багажным отделением.|Аргументированный торг!|Автомобиль прошел предпродажную подготовку. Гарантия юридической чистоты автомобиля 100%.|Данный автомобиль находится в нашем автосалоне на охраняемой стоянке по адресу г. Могилев улица Гончарная 3. Звоните, а лучше приезжайте, будем рады продемонстрировать Вам авто и ответить на все ваши вопросы.|Обращаясь в нашу компанию, Вы всегда получаете высокий уровень обслуживания и целый ряд возможностей|# Кредит|# Лизинг|# Trade-In - обмен любого Вашего автомобиля на наш|# Срочный выкуп Вашего автомобиля по договору купли-продажи (деньги в день обращения)|# Комиссионная продажа - на ваших условиях|# Юридическая чистота сделки","2016 г., механика, 1.6 л, дизель, 247 640 км | хэтчбек 5 дв., передний привод, серый",Возможен обмен
